SEC_ID|NCT_ID|SECONDARY_ID
815|NCT00001163|78-C-0039
816|NCT00001164|78-C-0099
817|NCT00001165|78-DK-0133
818|NCT00001166|78-EI-0001
819|NCT00001167|79-CC-0101
820|NCT00001168|79-H-0100
821|NCT00001169|79-I-0144
822|NCT00001170|79-M-0123
823|NCT00001171|79-N-0089
824|NCT00001172|80-EI-0093
825|NCT00001173|80-I-0070
826|NCT00001174|80-M-0083
827|NCT00001176|81-H-0081
828|NCT00001177|81-M-0126
829|NCT00001178|81-N-0010
830|NCT00001180|82-CH-0045
831|NCT00001181|82-CH-0165
832|NCT00001182|82-D-0057
833|NCT00001183|82-H-0032
834|NCT00001184|82-I-0183
835|NCT00001185|82-N-0083
836|NCT00001186|83-C-0022
837|NCT00001188|83-C-0212
838|NCT00001189|83-C-0227
839|NCT00001190|83-CH-0199
840|NCT00001191|83-DK-0018
841|NCT00001192|83-M-0176
842|NCT00001193|84-C-0216
843|NCT00001194|84-CC-0058
844|NCT00001195|84-CH-0169
845|NCT00001196|84-D-0056
846|NCT00001197|84-H-0029
847|NCT00001198|84-M-0050
848|NCT00001201|84-N-0203
849|NCT00001202|85-CH-0016
850|NCT00001203|85-H-0087
851|NCT00001204|85-H-0105
852|NCT00000896|11346
853|NCT00000897|AACTG 317
854|NCT00000898|11339
855|NCT00000899|11341
856|NCT00000901|11351
857|NCT00000902|11329
858|NCT00000903|11347
859|NCT00000903|Substudy ACTG 734
860|NCT00000903|Substudy ACTG A5060s
861|NCT00000903|Substudy ACTG 732
862|NCT00000903|Substudy ACTG 733
863|NCT00000903|Substudy ACTG 735
864|NCT00000903|Substudy ACTG 737
865|NCT00000903|Substudy ACTG 746
866|NCT00000904|AVEG 034A
867|NCT00000904|10583
868|NCT00000906|11357
869|NCT00000907|AACTG 393
870|NCT00000909|10462
871|NCT00000909|IL-2 UK
872|NCT00000910|PACTG 367
873|NCT00000910|11330
874|NCT00000911|SD AEHIV 001
875|NCT00000911|AEHIV 001
876|NCT00000911|AIEDRP AI-05-001
877|NCT00000912|11354
878|NCT00000912|Substudy ACTG 5003s
879|NCT00000913|11353
880|NCT00000914|11610
881|NCT00000916|10873
882|NCT00000916|ACTG A5025
883|NCT00000918|11356
884|NCT00000918|Substudy A5013s
885|NCT00000918|Substudy A5022s
886|NCT00000919|11343
887|NCT00000919|AACTG A5005s
888|NCT00000919|AACTG A5006s
889|NCT00000919|AACTG A5007s
890|NCT00000919|AACTG A5031s
891|NCT00000919|AACTG 731
892|NCT00000920|11345
893|NCT00000920|PACTG 386
894|NCT00000922|11611
895|NCT00000923|10205
896|NCT00000923|Substudy ACTG A5052s
1036|NCT00001043|10560
1037|NCT00001044|10564
1038|NCT00001045|11221
1039|NCT00001046|11210
1040|NCT00001047|11577
1041|NCT00001048|11220
1042|NCT00001049|11216
1043|NCT00001052|10565
1044|NCT00001053|10569
1045|NCT00001054|11230
1046|NCT00001055|10572
1047|NCT00001056|10544
1048|NCT00001057|11251
1049|NCT00001058|11200
1050|NCT00001059|11262
1051|NCT00001060|11741
1052|NCT00001060|DATRI 0101
1053|NCT00001061|11242
1054|NCT00001062|11254
1055|NCT00001063|11266
1056|NCT00001065|11271
1057|NCT00001067|11274
1058|NCT00001068|11278
1059|NCT00001071|11261
1060|NCT00001072|10576
1061|NCT00001073|11269
1062|NCT00001074|11282
1063|NCT00001075|10688
1064|NCT00001076|10579
1065|NCT00001077|11588
1066|NCT00001078|PACTG P1008
1067|NCT00001079|11288
1068|NCT00001080|11311
1069|NCT00001081|10690
1070|NCT00001082|11589
1071|NCT00001083|11309
1072|NCT00001084|11314
1073|NCT00001085|11317
1074|NCT00001086|11331
1075|NCT00001087|10691
1076|NCT00001090|10582
1077|NCT00001091|11338
1078|NCT00001091|PACTG 377
1079|NCT00001092|UCSD Project 98-0776
1080|NCT00001092|AEHIV 007
1081|NCT00001092|AIEDRP AI-05-007
1082|NCT00001093|AEHIV 005
1083|NCT00001093|AIEDRP AI-05-005
1084|NCT00001095|11334
1085|NCT00001096|10585
1086|NCT00001097|PACTG 381
1087|NCT00001100|DAB-AL-558607
1088|NCT00001102|11616
1089|NCT00001103|AACTG 736
1090|NCT00001104|11012
1091|NCT00001105|11209
918|NCT00000940|ACTG 711 (substudy)
919|NCT00000940|ACTG 729 (substudy)
920|NCT00000940|ACTG 709 (substudy)
921|NCT00000940|AACTG 371
922|NCT00000941|10891
923|NCT00000941|ACTG A5047
924|NCT00000942|11291
925|NCT00000943|ACTG 328 (Main Study)
926|NCT00000943|AACTG A5046s
927|NCT00000943|10794
928|NCT00000943|ACTG A5046s
929|NCT00000944|PACTG 358
930|NCT00000944|10606
931|NCT00000945|11327
932|NCT00000946|10581
933|NCT00000947|11600
934|NCT00000948|10465
935|NCT00000948|THAILAND
936|NCT00000949|11615
937|NCT00000951|11297
938|NCT00000952|10602
1169|NCT00001238|89-C-0086
1170|NCT00001239|89-C-0119
1171|NCT00001240|89-DK-0005
1172|NCT00001241|89-DK-0015
1173|NCT00001242|89-DK-0173
1174|NCT00001243|89-I-0035
1175|NCT00001244|89-I-0158
1176|NCT00001245|89-I-0174
1177|NCT00001246|89-M-0006
1178|NCT00001247|89-M-0160
1179|NCT00001248|89-N-0045
1180|NCT00001249|90-C-0043
1181|NCT00001250|90-C-0044
1182|NCT00001251|90-C-0095
1183|NCT00001762|98-I-0070
1184|NCT00001763|98-I-0091
1185|NCT00001764|98-I-0092
1186|NCT00001765|98-I-0104
1187|NCT00001766|98-I-0147
1188|NCT00001768|98-M-0014
1189|NCT00001770|98-M-0079
1190|NCT00001771|98-M-0094
1191|NCT00001772|98-M-0156
1192|NCT00001774|98-N-0013
1193|NCT00001776|98-N-0025
1194|NCT00001777|98-N-0046
1195|NCT00001778|98-N-0047
1196|NCT00001780|98-N-0065
1197|NCT00001781|98-N-0069
1198|NCT00001782|98-N-0082
1199|NCT00001783|98-N-0115
1200|NCT00001784|98-N-0130
1201|NCT00001785|98-N-0160
1202|NCT00001788|99-AR-0004
1203|NCT00001789|99-AR-0133
1204|NCT00001790|99-C-0007
1205|NCT00001797|99-C-0027
1206|NCT00001803|99-C-0053
1207|NCT00001805|99-C-0071
1208|NCT00001806|99-C-0081
1209|NCT00001807|99-C-0088
1210|NCT00001810|99-C-0094
1211|NCT00001812|99-C-0097
1212|NCT00001813|99-C-0099
1213|NCT00001814|99-C-0101
1214|NCT00001816|99-C-0105
1215|NCT00001818|99-C-0118
1216|NCT00001823|99-C-0128
1217|NCT00001826|99-C-0134
1218|NCT00001827|99-C-0137
1219|NCT00001830|99-C-0143
1220|NCT00001832|99-C-0158
1221|NCT00001835|99-C-0171
1222|NCT00001836|99-CC-0001
1223|NCT00001837|99-CC-0013
1224|NCT00001839|99-CC-0021
1225|NCT00001840|99-CC-0041
1226|NCT00001841|99-CC-0061
1227|NCT00001842|99-CC-0141
1228|NCT00001844|99-CC-0163
1229|NCT00001845|99-CC-0164
1230|NCT00001846|99-CC-0168
1231|NCT00001848|99-CH-0012
1092|NCT00001106|11057
1093|NCT00001107|MSG #44
1094|NCT00001108|11643
1095|NCT00001108|ACTG P1007
1096|NCT00001108|PACTG P1007
1097|NCT00001109|PACTG P1009
1098|NCT00001110|AACTG 723
1099|NCT00001110|10188
1100|NCT00001111|882
1101|NCT00001112|11046
1102|NCT00001113|10990
1103|NCT00001114|11183
1104|NCT00001116|11498
1105|NCT00001118|11642
1106|NCT00001118|ACTG P1005
1107|NCT00001118|PACTG P1005
1108|NCT00001118|T20-204
1109|NCT00001122|AEHIV 003: MAT
1110|NCT00001125|10614
1111|NCT00001125|ACTG 391
1112|NCT00001127|AV012
1113|NCT00001129|11617
1114|NCT00001130|AEHIV 009
1115|NCT00001131|AIEDRP AI-06-001
1116|NCT00001132|AACTG A5064
1117|NCT00001133|10672
1118|NCT00001133|ACTG A5055
1119|NCT00001133|AACTG A5055
1120|NCT00001135|11292
1121|NCT00001136|10586
1122|NCT00001137|1U01AI068636
1123|NCT00001137|AACTG A5001
1124|NCT00001142|00-CH-0010
1125|NCT00001143|00-EI-0005
1126|NCT00001144|00-H-0001
1127|NCT00001145|00-I-0006
1128|NCT00001146|00-M-0004
1129|NCT00001147|00-N-0008
1130|NCT00001148|00-N-0009
1131|NCT00001149|75-N-0124
1132|NCT00001150|76-C-0293
1133|NCT00001151|76-DK-0081
1134|NCT00001152|76-EI-0189
1135|NCT00001153|76-EI-0207
1136|NCT00001154|76-H-0051
907|NCT00000926|11712
908|NCT00000926|HIVNET 016
909|NCT00000929|11715
910|NCT00000932|10110
911|NCT00000933|11607
912|NCT00000933|Parent Study CPCRA 048
913|NCT00000937|R01 AI 31561-04A1
914|NCT00000939|10885
915|NCT00000939|ACTG A5039
916|NCT00000940|10099
917|NCT00000940|ACTG 710 (substudy)
1008|NCT00001020|VEU 006
1009|NCT00001020|V0199g
1010|NCT00001020|11537
1011|NCT00001021|V0385g
1012|NCT00001022|11559
1013|NCT00001023|11732
1014|NCT00001024|11734
1015|NCT00001025|11170
1016|NCT00001026|10555
1017|NCT00001027|11164
1018|NCT00001028|11565
1019|NCT00001029|11168
1020|NCT00001030|CPCRA 009
1021|NCT00001030|11172
1022|NCT00001031|10588
1023|NCT00001032|11165
1024|NCT00001033|CPCRA 019
1025|NCT00001033|11199
1026|NCT00001034|11573
1027|NCT00001035|11180
1028|NCT00001037|10559
1029|NCT00001038|FDA 104C
1030|NCT00001039|11739
1031|NCT00001040|NV14255D
1032|NCT00001040|FDA 123A
1033|NCT00001041|AVEG 104
1034|NCT00001041|11212
1035|NCT00001042|10563
1316|NCT00001343|93-CH-0054
1317|NCT00001344|93-D-0114
1318|NCT00001345|93-DK-0127
1319|NCT00001346|93-EI-0037
1320|NCT00001347|93-EI-0161
1321|NCT00001349|93-I-0057
1322|NCT00001350|93-I-0063
1323|NCT00001351|93-I-0086
1324|NCT00001352|93-I-0106
1325|NCT00001353|93-I-0110
1326|NCT00001354|93-I-0113
1327|NCT00001355|93-I-0119
1328|NCT00001356|93-I-0136
1329|NCT00001357|93-I-0205
1330|NCT00001359|93-M-0122
1331|NCT00001360|93-M-0170
1332|NCT00001361|93-N-0010
1333|NCT00001362|93-N-0060
1334|NCT00001363|93-N-0077
1335|NCT00001364|93-N-0151
1336|NCT00001365|93-N-0183
1337|NCT00001366|93-N-0191
1338|NCT00001367|93-N-0202
1339|NCT00001368|93-N-0220
1340|NCT00001371|94-C-0048
1341|NCT00001372|94-AR-0066
1342|NCT00001373|94-HG-0105
1343|NCT00001375|94-AR-0194
1344|NCT00001376|94-AR-0196
1345|NCT00001377|94-C-0041
1346|NCT00001378|94-C-0056
1347|NCT00001379|94-C-0074
1348|NCT00001381|94-C-0098
1349|NCT00001382|94-C-0118
1350|NCT00001383|94-C-0119
1351|NCT00001384|94-C-0145
1352|NCT00001385|94-C-0151
1353|NCT00001386|94-C-0159
1354|NCT00001387|94-C-0204
1355|NCT00001390|94-D-0018
1356|NCT00001391|94-D-0188
1357|NCT00001392|94-DK-0127
1358|NCT00001393|94-DK-0133
1359|NCT00001394|94-DK-0195
1360|NCT00001395|94-EI-0106
1361|NCT00001396|94-H-0001
1362|NCT00001397|94-H-0010
1363|NCT00001398|94-H-0016
1364|NCT00001399|94-H-0033
1365|NCT00001400|94-H-0045
1366|NCT00001402|94-H-0054
1367|NCT00001403|94-HG-0132
1368|NCT00001404|94-HG-0193
1369|NCT00001405|94-I-0073
1370|NCT00001406|94-I-0079
1371|NCT00001407|94-I-0149
1372|NCT00001408|94-I-0203
1373|NCT00001409|94-I-0206
1374|NCT00001410|94-M-0014
1375|NCT00001412|94-M-0037
1376|NCT00001413|94-M-0121
1377|NCT00001414|94-M-0122
1378|NCT00001415|94-M-0146
1379|NCT00001416|94-N-0050
1380|NCT00001417|94-N-0158
1381|NCT00001418|94-N-0186
1382|NCT00001420|95-AR-0082
1383|NCT00001421|95-AR-0139
1384|NCT00001422|95-AR-0140
1385|NCT00001424|95-C-0025
1386|NCT00001426|95-C-0055
1387|NCT00001427|95-C-0056
1388|NCT00001428|95-C-0067
1389|NCT00001430|95-C-0073
1390|NCT00001431|95-C-0075
1391|NCT00001432|95-C-0086
1392|NCT00001435|95-C-0112
1393|NCT00001436|95-C-0119
1137|NCT00001155|76-I-0042
1138|NCT00001156|76-N-0021
1139|NCT00001158|77-C-0066
1140|NCT00001205|85-I-0127
1141|NCT00001206|85-M-0115
1142|NCT00001208|85-N-0195
1143|NCT00001209|86-C-0169
1144|NCT00001210|86-C-0199
1145|NCT00001211|86-D-0015
1146|NCT00001212|86-DK-0204
1147|NCT00001213|86-EI-0062
1148|NCT00001214|86-H-0088
1149|NCT00001215|86-HG-0096
1150|NCT00001216|86-N-0020
1151|NCT00001217|87-C-0068
1152|NCT00001218|87-CC-0016
1153|NCT00001219|87-CC-0091
1154|NCT00001220|87-CC-0160
1155|NCT00001221|87-CH-0152
1156|NCT00001223|87-DK-0029
1157|NCT00001224|87-EI-0104
1158|NCT00001225|87-H-0057
1159|NCT00001226|87-H-0207
1160|NCT00001228|88-DK-0194
1161|NCT00001229|88-H-0189
1162|NCT00001230|88-I-0083
1163|NCT00001231|88-M-0131
1164|NCT00001232|88-M-0132
1165|NCT00001233|88-M-0217
1166|NCT00001234|88-N-0019
1167|NCT00001235|88-N-0029
1168|NCT00001237|89-C-0041
1426|NCT00001474|95-I-0114
1427|NCT00001930|99-N-0098
1232|NCT00001849|99-CH-0055
1233|NCT00001850|99-CH-0103
1234|NCT00001851|99-D-0003
1235|NCT00001852|99-D-0070
1236|NCT00001853|99-DK-0002
1237|NCT00001854|99-DK-0042
1238|NCT00001856|99-DK-0107
1239|NCT00001857|99-DK-0109
1240|NCT00001858|99-DK-0119
1241|NCT00001859|99-DK-0120
1242|NCT00001252|90-CC-0168
1243|NCT00001253|90-CH-0123
1244|NCT00001254|90-DK-0137
1245|NCT00001255|90-HG-0195
1246|NCT00001256|90-I-0086
1247|NCT00001257|90-I-0120
1248|NCT00001258|90-M-0014
1249|NCT00001259|90-M-0088
1250|NCT00001260|90-M-0142
1251|NCT00001261|90-N-0139
1252|NCT00001262|90-CH-0149
1253|NCT00001265|91-AR-0196
1254|NCT00001266|91-C-0014
1255|NCT00001267|91-C-0018
1256|NCT00001269|91-C-0121
1257|NCT00001270|91-C-0156
1258|NCT00001271|91-C-0176
1259|NCT00001272|91-C-0232
1260|NCT00001275|91-CH-0127
1261|NCT00001276|91-DK-0066
1262|NCT00001277|91-DK-0085
1263|NCT00001278|91-EI-0139
1264|NCT00001280|91-I-0064
1265|NCT00001281|91-I-0140
1266|NCT00001282|91-I-0143
1267|NCT00001284|91-M-0124
1268|NCT00001285|91-M-0206
1269|NCT00001287|91-N-0039
1270|NCT00001288|91-N-0134
1271|NCT00001289|91-N-0225
1272|NCT00001291|92-AR-0065
1273|NCT00001292|92-C-0106
1274|NCT00001294|92-C-0078
1275|NCT00001295|92-C-0094
1276|NCT00001296|92-C-0105
1277|NCT00001298|92-C-0134
1278|NCT00001300|92-C-0210
1279|NCT00001301|92-C-0242
1280|NCT00001302|92-C-0268
1281|NCT00001303|92-CC-0141
1282|NCT00001304|92-CH-0011
1283|NCT00001305|92-CH-0034
1284|NCT00001306|92-CH-0223
1285|NCT00001307|92-D-0243
1286|NCT00001308|92-DC-0178
1287|NCT00001309|92-DK-0033
1288|NCT00001310|92-EI-0113
1289|NCT00001311|92-EI-0157
1290|NCT00001312|92-EI-0250
1291|NCT00001313|92-H-0189
1292|NCT00001314|92-H-0195
1293|NCT00001316|92-I-0125
1294|NCT00001317|92-I-0186
1295|NCT00001318|92-I-0255
1296|NCT00001319|92-I-0256
1297|NCT00001320|92-M-0024
1298|NCT00001322|92-M-0174
1299|NCT00001323|92-M-0262
1300|NCT00001324|92-N-0119
1301|NCT00001325|92-N-0175
1302|NCT00001327|92-N-0226
1303|NCT00001328|92-N-0246
1304|NCT00001329|92-N-0259
1305|NCT00001330|93-AR-0035
1306|NCT00001331|93-AR-0143
1307|NCT00001332|93-C-0048
1308|NCT00001333|93-C-0085
1309|NCT00001335|93-C-0125
1310|NCT00001336|93-C-0129
1311|NCT00001337|93-C-0133
1312|NCT00001338|93-C-0153
1313|NCT00001339|93-C-0200
1314|NCT00001341|93-C-0210
1315|NCT00001342|93-CH-0020
1456|NCT00001966|00-HG-0054
1457|NCT00001967|00-I-0020
1458|NCT00001968|00-I-0053
1459|NCT00001969|00-M-0049
1460|NCT00001971|91-DK-0214
1461|NCT00001972|94-N-0205
1462|NCT00001973|97-D-0055
1463|NCT00001975|00-H-0051
1464|NCT00001976|00-I-0059
1465|NCT00001977|00-M-0056
1466|NCT00001978|89-DK-0152
1467|NCT00001979|92-DK-0156
1468|NCT00001475|95-I-0133
1469|NCT00001476|95-I-0134
1470|NCT00001477|95-I-0176
1471|NCT00001478|95-M-0016
1472|NCT00001479|95-M-0044
1473|NCT00001480|95-M-0096
1474|NCT00001481|95-M-0097
1475|NCT00001482|95-M-0115
1476|NCT00001483|95-M-0129
1477|NCT00001485|95-M-0149
1478|NCT00001486|95-M-0150
1479|NCT00001487|95-M-0151
1480|NCT00001489|95-N-0008
1481|NCT00001491|95-N-0121
1482|NCT00001493|96-C-0007
1483|NCT00001495|96-C-0013
1484|NCT00001496|96-C-0026
1485|NCT00001497|96-C-0030
1486|NCT00001498|96-C-0032
1487|NCT00001499|96-C-0054
1488|NCT00001500|96-C-0061
1489|NCT00001502|96-C-0068
1490|NCT00001503|96-C-0071
1491|NCT00001504|96-C-0080
1492|NCT00001505|96-C-0097
1493|NCT00001506|96-C-0102
1494|NCT00001507|96-C-0104
1495|NCT00001509|96-C-0117
1496|NCT00001512|96-C-0133
1497|NCT00001515|96-CC-0021
1498|NCT00001516|96-CC-0040
1499|NCT00001518|96-CC-0053
1500|NCT00001519|96-CC-0098
1501|NCT00001520|96-CC-0122
1502|NCT00001521|96-CH-0033
1503|NCT00001522|96-CH-0101
1504|NCT00001523|96-D-0082
1505|NCT00001524|96-D-0095
1506|NCT00001526|96-EI-0096
1507|NCT00001527|96-H-0016
1508|NCT00001528|96-H-0031
1509|NCT00001529|96-H-0049
1510|NCT00001530|96-H-0059
1511|NCT00001531|96-H-0099
1568|NCT00001603|97-DC-0044
1569|NCT00001604|97-DC-0057
1570|NCT00001605|97-DC-0114
1571|NCT00001606|97-DC-0180
1572|NCT00001609|97-EI-0009
1573|NCT00001610|97-EI-0080
1574|NCT00001611|97-EI-0081
1575|NCT00001612|97-EI-0120
1576|NCT00001613|97-EI-0121
1577|NCT00001614|97-EI-0146
1578|NCT00001615|97-EI-0151
1579|NCT00001617|97-EI-0183
1580|NCT00001618|97-H-0022
1581|NCT00001619|97-H-0026
1582|NCT00001620|97-H-0041
1583|NCT00001621|97-H-0061
1584|NCT00001622|97-H-0098
1585|NCT00001623|97-H-0099
1586|NCT00001624|97-H-0100
1587|NCT00001625|97-AT-0105
1588|NCT00001626|97-H-0117
1589|NCT00001627|97-H-0130
1590|NCT00001628|97-H-0140
1591|NCT00001629|97-H-0142
1592|NCT00001630|97-H-0154
1593|NCT00001631|97-H-0177
1594|NCT00001632|97-H-0188
1595|NCT00001633|97-H-0193
1596|NCT00001637|97-H-0202
1597|NCT00001638|97-H-0204
1598|NCT00001639|97-HG-0045
1599|NCT00001640|97-HG-0078
1600|NCT00001641|97-HG-0089
1601|NCT00001642|97-HG-0122
1602|NCT00001643|97-HG-0173
1603|NCT00001644|97-I-0082
1604|NCT00001645|97-I-0096
1605|NCT00001646|97-I-0164
1606|NCT00001647|97-I-0165
1607|NCT00001648|97-I-0166
1608|NCT00001649|97-I-0168
1609|NCT00001650|97-I-0189
1610|NCT00001651|97-I-0191
1611|NCT00001652|97-M-0039
1612|NCT00001654|97-M-0116
1613|NCT00001656|97-M-0126
1614|NCT00001657|97-M-0128
1615|NCT00001658|97-M-0145
1616|NCT00001659|97-M-0157
1617|NCT00001661|97-N-0048
1618|NCT00001662|97-N-0049
1619|NCT00001663|97-N-0053
1394|NCT00001437|95-C-0138
1395|NCT00001438|95-C-0144
1396|NCT00001439|95-C-0145
1397|NCT00001440|95-C-0146
1398|NCT00001442|95-C-0162
1399|NCT00001443|95-C-0163
1400|NCT00001444|95-C-0171
1401|NCT00001445|95-C-0172
1402|NCT00001446|95-C-0178
1403|NCT00001448|95-C-0185
1404|NCT00001449|95-C-0197
1405|NCT00001450|95-C-0198
1406|NCT00001451|95-CC-0123
1407|NCT00001452|95-CH-0059
1408|NCT00001453|95-CH-0104
1409|NCT00001454|95-CH-0110
1410|NCT00001455|95-CH-0142
1411|NCT00001456|95-HG-0193
1412|NCT00001457|95-DK-0199
1413|NCT00001458|95-H-0047
1414|NCT00001459|95-H-0048
1415|NCT00001460|95-H-0051
1416|NCT00001461|95-H-0099
1417|NCT00001462|95-H-0116
1418|NCT00001464|95-H-0167
1419|NCT00001465|95-H-0186
1420|NCT00001466|95-HG-0010
1421|NCT00001467|95-I-0066
1422|NCT00001468|95-HG-0085
1423|NCT00001469|95-HG-0158
1424|NCT00001471|95-I-0027
1425|NCT00001473|95-I-0091
1512|NCT00001532|96-H-0100
1513|NCT00001533|96-H-0142
1514|NCT00001534|96-H-0144
1515|NCT00001535|96-HG-0051
1516|NCT00001536|96-HG-0123
1517|NCT00001538|96-I-0050
1518|NCT00001539|96-I-0052
1519|NCT00001540|96-I-0058
1520|NCT00001541|96-I-0065
1521|NCT00001542|96-I-0108
1522|NCT00001543|96-M-0048
1523|NCT00001544|96-M-0060
1524|NCT00001545|96-M-0086
1525|NCT00001546|96-M-0087
1526|NCT00001547|96-M-0103
1527|NCT00001548|96-M-0124
1528|NCT00001549|96-N-0009
1529|NCT00001550|96-N-0062
1530|NCT00001551|96-N-0088
1531|NCT00001552|96-N-0089
1532|NCT00001553|96-N-0090
1533|NCT00001554|96-N-0093
1534|NCT00001560|97-C-0028
1535|NCT00001561|97-C-0030
1536|NCT00001563|97-C-0040
1537|NCT00001564|97-C-0050
1538|NCT00001565|97-C-0051
1539|NCT00001566|97-C-0052
1540|NCT00001567|97-C-0060
1541|NCT00001568|97-C-0068
1542|NCT00001569|97-C-0072
1543|NCT00001570|97-C-0074
1544|NCT00001571|97-C-0075
1545|NCT00001572|97-C-0077
1546|NCT00001573|97-C-0087
1547|NCT00001574|97-C-0093
1548|NCT00001575|97-C-0110
1549|NCT00001576|97-C-0111
1550|NCT00001577|97-C-0131
1551|NCT00001579|97-C-0136
1552|NCT00001580|97-C-0138
1553|NCT00001582|97-C-0143
1554|NCT00001584|97-C-0158
1555|NCT00001586|97-C-0178
1556|NCT00001587|97-C-0200
1557|NCT00001589|97-CC-0113
1558|NCT00001591|97-CC-0152
1559|NCT00001594|97-CH-0064
1560|NCT00001595|97-CH-0076
1561|NCT00001596|97-HG-0085
1562|NCT00001597|97-D-0104
1563|NCT00001598|97-D-0123
1564|NCT00001599|97-D-0133
1565|NCT00001600|97-D-0163
1566|NCT00001601|97-D-0169
1567|NCT00001602|97-DC-0002
1428|NCT00001931|99-N-0104
1429|NCT00001932|99-N-0122
1430|NCT00001933|99-N-0139
1431|NCT00001934|99-N-0169
1432|NCT00001936|99-N-0178
1433|NCT00001937|00-C-0014
1434|NCT00001938|00-C-0018
1435|NCT00001940|00-C-0024
1436|NCT00001941|00-C-0030
1437|NCT00001944|00-C-0044
1438|NCT00001946|00-CC-0028
1439|NCT00001948|00-CC-0046
1440|NCT00001950|00-CH-0035
1441|NCT00001951|00-CH-0045
1442|NCT00001952|00-D-0017
1443|NCT00001953|00-D-0022
1444|NCT00001954|00-D-0026
1445|NCT00001955|00-D-0037
1446|NCT00001956|00-D-0055
1447|NCT00001957|00-DC-0016
1448|NCT00001958|00-DK-0040
1449|NCT00001959|00-DK-0042
1450|NCT00001960|00-H-0007
1451|NCT00001961|00-H-0025
1452|NCT00001962|00-H-0029
1453|NCT00001963|00-H-0031
1454|NCT00001964|00-H-0032
1455|NCT00001965|00-H-0034
1736|NCT00001909|99-I-0115
1737|NCT00001910|99-I-0146
1738|NCT00001911|99-I-0147
1739|NCT00001912|99-I-0149
1740|NCT00001913|99-M-0008
1741|NCT00001915|99-N-0034
1742|NCT00001916|99-M-0049
1743|NCT00001917|99-M-0073
1744|NCT00001918|99-M-0136
1745|NCT00001919|99-M-0151
1746|NCT00001920|99-M-0166
1747|NCT00001921|99-M-0172
1748|NCT00001922|99-N-0009
1749|NCT00001923|99-N-0022
1750|NCT00001925|99-N-0030
1751|NCT00001926|99-N-0031
1752|NCT00001927|99-N-0045
1753|NCT00001928|99-N-0072
1754|NCT00001929|99-N-0078
1755|NCT00001981|85-DK-0082
