REMOVED_COUNTRIES_ID|COUNTRY|NCT_ID
1047|Puerto Rico|NCT00050206
1048|Puerto Rico|NCT00050271
1049|United States|NCT00050336
1050|Canada|NCT00050336
1051|Chile|NCT00050336
1052|Colombia|NCT00050336
1053|Ecuador|NCT00050336
1054|Finland|NCT00050336
1055|France|NCT00050336
1056|Germany|NCT00050336
1111|Japan|NCT00054444
889|Switzerland|NCT00066573
890|Puerto Rico|NCT00066573
891|United States|NCT00066612
892|United States|NCT00066807
893|Canada|NCT00066807
894|United States|NCT00067548
895|Australia|NCT00067951
896|Canada|NCT00067951
897|Korea, Republic of|NCT00067951
898|Mexico|NCT00067951
899|Brazil|NCT00067951
900|Austria|NCT00068055
901|Canada|NCT00068250
902|Australia|NCT00068419
903|Canada|NCT00068419
904|New Zealand|NCT00068419
905|Switzerland|NCT00068419
906|Netherlands|NCT00068419
907|Puerto Rico|NCT00068419
908|United States|NCT00068601
909|Peru|NCT00068601
910|Saudi Arabia|NCT00068601
911|Australia|NCT00068692
912|Peru|NCT00068692
913|Puerto Rico|NCT00068692
914|South Africa|NCT00068692
915|Former Serbia and Montenegro|NCT00068744
916|Israel|NCT00068952
917|Puerto Rico|NCT00069004
918|Puerto Rico|NCT00069095
919|Greece|NCT00069095
1143|United States|NCT00070642
1144|United States|NCT00070707
1145|United States|NCT00071097
1146|Argentina|NCT00071097
1147|Puerto Rico|NCT00071097
1148|United States|NCT00071539
1149|Canada|NCT00071565
1150|Australia|NCT00071565
1151|New Zealand|NCT00071565
1152|Germany|NCT00071695
1153|Spain|NCT00071695
1154|United Kingdom|NCT00071695
1155|Romania|NCT00071708
1156|France|NCT00071708
1157|Canada|NCT00071708
1158|Belgium|NCT00071708
1159|United States|NCT00071708
1160|Greece|NCT00071708
1161|Italy|NCT00071708
1162|Taiwan|NCT00071708
1163|United Kingdom|NCT00071708
1164|Panama|NCT00071760
1165|United States|NCT00071773
1166|Canada|NCT00071786
1167|China|NCT00071786
1168|Switzerland|NCT00071786
1169|Zimbabwe|NCT00071851
1170|Australia|NCT00071994
1171|Peru|NCT00071994
1172|Puerto Rico|NCT00071994
1173|South Africa|NCT00071994
1174|United Kingdom|NCT00072020
1175|Netherlands|NCT00072280
1176|Puerto Rico|NCT00072280
1177|Switzerland|NCT00072280
1178|Switzerland|NCT00087711
1179|Hong Kong|NCT00087711
1180|Pakistan|NCT00087711
1181|Singapore|NCT00087711
1182|United States|NCT00087737
1183|United States|NCT00087763
1184|United States|NCT00087867
1185|Puerto Rico|NCT00087945
1186|Ireland|NCT00087958
1187|Argentina|NCT00088010
1188|South Africa|NCT00088010
1189|Italy|NCT00088036
1190|Argentina|NCT00088049
1191|Brazil|NCT00088049
1057|Italy|NCT00050336
1058|Mexico|NCT00050336
1059|Peru|NCT00050336
1060|Singapore|NCT00050336
1061|South Africa|NCT00050336
1062|Spain|NCT00050336
1063|Switzerland|NCT00050336
1064|United Kingdom|NCT00050336
1065|United States|NCT00050414
1066|United States|NCT00050427
1067|United States|NCT00050505
1068|United States|NCT00051077
1069|United States|NCT00051090
1070|United States|NCT00051129
1071|Spain|NCT00051324
1072|United States|NCT00051441
1073|United States|NCT00051623
1074|Canada|NCT00051623
1075|United States|NCT00051753
1076|Argentina|NCT00051753
1077|Brazil|NCT00051753
1078|Costa Rica|NCT00051753
1079|Mexico|NCT00051753
1080|Puerto Rico|NCT00051831
1081|United States|NCT00052117
1082|Argentina|NCT00052117
1083|Brazil|NCT00052117
1084|Canada|NCT00052117
1085|France|NCT00052117
1086|Mexico|NCT00052117
1087|Netherlands|NCT00052117
1088|South Africa|NCT00052117
1089|Spain|NCT00052117
1090|United Kingdom|NCT00052117
1091|Canada|NCT00052689
1092|United States|NCT00052923
1093|Israel|NCT00052923
1094|United States|NCT00053027
1095|Australia|NCT00053326
1096|Canada|NCT00053326
1097|Netherlands|NCT00053326
1098|New Zealand|NCT00053326
1099|Puerto Rico|NCT00053326
1100|Switzerland|NCT00053326
1101|Puerto Rico|NCT00053352
1102|Netherlands|NCT00053352
1103|Canada|NCT00053963
1104|Australia|NCT00054119
1105|Canada|NCT00054119
1106|Japan|NCT00054119
1107|Norway|NCT00054119
1108|United Kingdom|NCT00054119
1109|Australia|NCT00054444
1110|Canada|NCT00054444
976|Germany|NCT00048724
977|Italy|NCT00048724
978|Mexico|NCT00048724
979|Portugal|NCT00048724
980|Puerto Rico|NCT00048724
981|Singapore|NCT00048724
982|Spain|NCT00048724
983|Sweden|NCT00048724
984|Switzerland|NCT00048724
985|Taiwan|NCT00048724
986|United Kingdom|NCT00048724
987|Greece|NCT00048724
988|Norway|NCT00048724
989|Australia|NCT00048984
990|Canada|NCT00048984
991|New Zealand|NCT00048984
992|Puerto Rico|NCT00048984
993|Switzerland|NCT00048984
994|Netherlands|NCT00048984
995|Canada|NCT00048997
996|South Africa|NCT00049036
997|United States|NCT00049543
998|Australia|NCT00049543
999|Peru|NCT00049543
1000|Puerto Rico|NCT00049543
1001|Australia|NCT00049569
1002|Canada|NCT00049569
1273|United States|NCT00076206
1274|Puerto Rico|NCT00076518
1275|United States|NCT00076726
1276|Belgium|NCT00076726
1277|Italy|NCT00076726
1278|Spain|NCT00076726
1279|United Kingdom|NCT00076726
1280|Puerto Rico|NCT00076791
1281|France|NCT00076856
1282|United States|NCT00076856
1283|Argentina|NCT00076856
1284|Canada|NCT00076856
1285|Colombia|NCT00076856
1286|Greece|NCT00076856
1287|Hong Kong|NCT00076856
1288|Hungary|NCT00076856
1289|Italy|NCT00076856
1290|Peru|NCT00076856
1291|Poland|NCT00076856
1292|Singapore|NCT00076856
1293|South Africa|NCT00076856
1294|Spain|NCT00076856
1295|Belgium|NCT00076856
1296|Israel|NCT00076856
1297|United Kingdom|NCT00076856
1298|United States|NCT00076869
1299|United States|NCT00076973
1300|Australia|NCT00076973
1301|Belgium|NCT00076973
1302|Brazil|NCT00076973
1303|Chile|NCT00076973
1304|Colombia|NCT00076973
1305|Denmark|NCT00076973
1306|Germany|NCT00076973
1307|Hong Kong|NCT00076973
1308|India|NCT00076973
1309|Italy|NCT00076973
1310|Luxembourg|NCT00076973
1311|France|NCT00076973
1312|Malaysia|NCT00076973
1313|Mexico|NCT00076973
1314|Peru|NCT00076973
1315|Puerto Rico|NCT00076973
1316|Philippines|NCT00076973
1317|Poland|NCT00076973
1318|Portugal|NCT00076973
1319|Singapore|NCT00076973
1320|South Africa|NCT00076973
1321|Spain|NCT00076973
1322|Sweden|NCT00076973
1323|Taiwan|NCT00076973
1324|Puerto Rico|NCT00076999
1325|Australia|NCT00077350
1326|Peru|NCT00077350
1327|Puerto Rico|NCT00077350
1328|South Africa|NCT00077350
1329|Australia|NCT00077441
1330|Hong Kong|NCT00077441
1331|Korea, Republic of|NCT00077441
1332|Canada|NCT00077454
1333|Canada|NCT00077467
1334|New Zealand|NCT00077597
1335|Puerto Rico|NCT00077597
1336|Puerto Rico|NCT00077623
1337|Puerto Rico|NCT00077636
1338|Puerto Rico|NCT00077649
1339|Canada|NCT00077649
1340|United States|NCT00077714
1341|Canada|NCT00077727
1342|Greece|NCT00077805
1343|United States|NCT00077818
1344|United States|NCT00077844
1345|United States|NCT00077870
1346|United States|NCT00077987
1347|Bulgaria|NCT00078039
1348|Croatia|NCT00078039
1349|Estonia|NCT00078039
1350|France|NCT00078039
1351|Greece|NCT00078039
1352|India|NCT00078039
1353|Netherlands|NCT00078039
1354|Poland|NCT00078039
1355|Russian Federation|NCT00078039
1356|Slovakia|NCT00078039
1357|Spain|NCT00078039
1358|Greece|NCT00078260
1359|United Kingdom|NCT00078260
1360|United States|NCT00078260
1361|Norway|NCT00088465
1362|Greece|NCT00088465
1363|Greece|NCT00088491
1364|Portugal|NCT00088491
1365|United States|NCT00088491
1112|Norway|NCT00054444
1113|United Kingdom|NCT00054444
1114|Australia|NCT00054483
1115|United States|NCT00055302
1116|Canada|NCT00055692
1117|United States|NCT00056147
1118|United States|NCT00056264
1119|Israel|NCT00056771
1120|United States|NCT00057330
1121|Puerto Rico|NCT00069108
1122|Turkey|NCT00069108
1123|United States|NCT00069446
1124|United States|NCT00069706
1125|United Kingdom|NCT00069836
1126|Netherlands|NCT00070174
1192|Chile|NCT00088049
1193|Australia|NCT00088049
1194|Venezuela|NCT00088049
1195|Mexico|NCT00088049
1196|Puerto Rico|NCT00088049
1197|United States|NCT00088075
1198|India|NCT00088075
1199|Russian Federation|NCT00088075
1200|Ukraine|NCT00088075
1201|United States|NCT00072748
1202|United States|NCT00072774
1203|United States|NCT00073034
1204|Canada|NCT00073034
1205|United States|NCT00073320
1206|United States|NCT00073372
1207|Argentina|NCT00073372
1208|Australia|NCT00073372
1209|Austria|NCT00073372
1210|Belgium|NCT00073372
1211|Brazil|NCT00073372
1212|Canada|NCT00073372
1213|Finland|NCT00073372
1214|France|NCT00073372
1215|Germany|NCT00073372
1216|Italy|NCT00073372
1217|Netherlands|NCT00073372
1218|Poland|NCT00073372
1219|Portugal|NCT00073372
1220|South Africa|NCT00073372
1221|Spain|NCT00073372
1222|Switzerland|NCT00073372
1223|United Kingdom|NCT00073372
1224|United States|NCT00073437
1225|Austria|NCT00073437
1226|Belgium|NCT00073437
1227|France|NCT00073437
1228|Germany|NCT00073437
1229|Netherlands|NCT00073437
1230|Sweden|NCT00073437
1231|Switzerland|NCT00073437
1232|United Kingdom|NCT00073437
1233|Italy|NCT00073437
1234|United States|NCT00073450
1235|Singapore|NCT00073528
1236|United States|NCT00073983
1237|United States|NCT00074295
1238|Tanzania|NCT00074425
1239|United States|NCT00074438
1240|United States|NCT00074477
1241|Bulgaria|NCT00074477
1242|India|NCT00074477
1243|Poland|NCT00074477
1244|Russian Federation|NCT00074477
1245|Ukraine|NCT00074477
1246|United States|NCT00074529
1247|United States|NCT00074906
1248|Argentina|NCT00074906
1249|Brazil|NCT00074906
1250|Canada|NCT00074906
1251|Chile|NCT00074906
1252|Sweden|NCT00074906
1253|Czech Republic|NCT00074906
1254|France|NCT00074906
1255|Poland|NCT00074906
1256|Slovakia|NCT00074906
1257|United States|NCT00074919
1258|Italy|NCT00074958
1259|United States|NCT00074997
1260|Australia|NCT00074997
1261|United States|NCT00075257
1262|Netherlands|NCT00075582
1263|Puerto Rico|NCT00075582
1264|Canada|NCT00075634
1265|Netherlands|NCT00075725
1266|Puerto Rico|NCT00075725
1267|Australia|NCT00075881
1268|Peru|NCT00075881
1269|Puerto Rico|NCT00075881
1270|South Africa|NCT00075881
1271|Puerto Rico|NCT00075907
1272|United States|NCT00076115
1409|Russian Federation|NCT00085748
1410|Slovakia|NCT00085748
1411|South Africa|NCT00085748
1412|Ukraine|NCT00085748
1413|United States|NCT00086086
1414|United States|NCT00086112
1415|United States|NCT00086320
1416|Puerto Rico|NCT00086359
1417|United States|NCT00086502
1418|United States|NCT00086515
1419|United States|NCT00086541
1420|Czech Republic|NCT00086580
1421|Australia|NCT00086593
1422|United States|NCT00086632
1423|New Zealand|NCT00086658
1424|Spain|NCT00087022
1425|Czech Republic|NCT00087022
1426|Finland|NCT00087022
1427|France|NCT00087022
1428|Germany|NCT00087022
1429|Norway|NCT00087022
1430|Poland|NCT00087022
1431|Russian Federation|NCT00087022
1432|Sweden|NCT00087022
1433|Ukraine|NCT00087022
1434|United Kingdom|NCT00087022
1435|Australia|NCT00087100
1436|Canada|NCT00087100
1437|Japan|NCT00087100
1438|Norway|NCT00087100
1439|United States|NCT00087152
1440|United States|NCT00087295
1441|United States|NCT00087464
1442|Zambia|NCT00087464
1443|Germany|NCT00087490
1444|Ireland|NCT00087490
1445|United States|NCT00087516
1446|Puerto Rico|NCT00087516
1447|United States|NCT00087529
1448|Canada|NCT00087529
1449|China|NCT00087711
1450|France|NCT00088595
1451|Germany|NCT00088595
1452|Netherlands|NCT00088595
1453|Sweden|NCT00088595
1454|France|NCT00088608
1455|Italy|NCT00088608
1456|United Kingdom|NCT00088608
1457|United States|NCT00088998
1458|Germany|NCT00089011
1459|United States|NCT00089297
1460|Australia|NCT00089349
1461|Canada|NCT00089349
1462|Puerto Rico|NCT00089492
1517|United Kingdom|NCT00089960
1518|China|NCT00089986
1519|Denmark|NCT00089986
1520|Poland|NCT00089986
1521|Argentina|NCT00078260
1522|Austria|NCT00078260
1523|Belgium|NCT00078260
1524|Brazil|NCT00078260
1525|Canada|NCT00078260
1526|Czech Republic|NCT00078260
1527|Denmark|NCT00078260
1528|France|NCT00078260
1529|Germany|NCT00078260
1530|Italy|NCT00078260
1531|Norway|NCT00078260
1532|Portugal|NCT00078260
1533|Spain|NCT00078260
1534|Sweden|NCT00078260
1535|Puerto Rico|NCT00078260
1536|Puerto Rico|NCT00078403
1537|United States|NCT00078572
1538|Argentina|NCT00078572
1539|Australia|NCT00078572
1540|Brazil|NCT00078572
1541|Canada|NCT00078572
1542|France|NCT00078572
1543|Germany|NCT00078572
1544|Greece|NCT00078572
1545|Hong Kong|NCT00078572
1546|Ireland|NCT00078572
1547|Israel|NCT00078572
1548|Italy|NCT00078572
1549|Poland|NCT00078572
1550|Portugal|NCT00078572
1551|Russian Federation|NCT00078572
1552|South Africa|NCT00078572
1553|Spain|NCT00078572
1554|Switzerland|NCT00078572
1555|United Kingdom|NCT00078572
1556|Finland|NCT00078572
1557|Korea, Republic of|NCT00078572
1558|Puerto Rico|NCT00078572
1559|Slovakia|NCT00078572
1560|Belgium|NCT00078572
1561|United States|NCT00078793
1562|Canada|NCT00078793
1563|United States|NCT00078806
1564|Canada|NCT00078806
1565|United States|NCT00078819
1566|Canada|NCT00078819
1567|New Zealand|NCT00078832
1568|Peru|NCT00078832
1569|Denmark|NCT00078858
1570|Italy|NCT00078949
1571|Netherlands|NCT00078988
1572|New Zealand|NCT00078988
1573|Puerto Rico|NCT00078988
1574|Switzerland|NCT00078988
1575|Puerto Rico|NCT00079001
1576|Australia|NCT00079040
1577|Peru|NCT00079040
1578|Puerto Rico|NCT00079040
1579|South Africa|NCT00079040
1580|Puerto Rico|NCT00079274
1581|Canada|NCT00079404
1582|United States|NCT00079638
1583|United States|NCT00079742
1584|United States|NCT00079885
1585|United States|NCT00079976
1586|United States|NCT00079989
1587|Puerto Rico|NCT00080106
1588|United States|NCT00080275
1589|Netherlands|NCT00080301
1366|Hungary|NCT00088491
1367|Italy|NCT00088491
1368|Mexico|NCT00088491
1369|Argentina|NCT00088491
1370|France|NCT00088491
1371|Israel|NCT00088491
1372|Poland|NCT00088491
1373|Puerto Rico|NCT00088491
1463|Chile|NCT00089583
1464|United States|NCT00089635
1465|United States|NCT00089661
1466|Canada|NCT00089661
1467|United States|NCT00089674
1468|Canada|NCT00089674
1469|Czech Republic|NCT00089674
1470|Finland|NCT00089674
1471|Hungary|NCT00089674
1472|Mexico|NCT00089674
1473|Netherlands|NCT00089674
1474|Poland|NCT00089674
1475|Switzerland|NCT00089674
1476|United States|NCT00089791
1477|Argentina|NCT00089791
1478|Australia|NCT00089791
1479|Austria|NCT00089791
1480|Belgium|NCT00089791
1481|Brazil|NCT00089791
1482|Bulgaria|NCT00089791
1483|Canada|NCT00089791
1484|Czech Republic|NCT00089791
1485|Denmark|NCT00089791
1486|Estonia|NCT00089791
1487|Finland|NCT00089791
1488|France|NCT00089791
1489|Germany|NCT00089791
1490|Greece|NCT00089791
1491|Hungary|NCT00089791
1492|Italy|NCT00089791
1493|Latvia|NCT00089791
1494|Lithuania|NCT00089791
1495|Mexico|NCT00089791
1496|Netherlands|NCT00089791
1497|New Zealand|NCT00089791
1498|Norway|NCT00089791
1499|Poland|NCT00089791
1500|Romania|NCT00089791
1501|Serbia|NCT00089791
1502|Slovakia|NCT00089791
1503|Spain|NCT00089791
1504|Sweden|NCT00089791
1505|Switzerland|NCT00089791
1506|United Kingdom|NCT00089791
1507|Former Serbia and Montenegro|NCT00089804
1508|Denmark|NCT00089856
1509|United States|NCT00089895
1510|United States|NCT00089921
1511|United States|NCT00089960
1512|Belgium|NCT00089960
1513|Canada|NCT00089960
1514|France|NCT00089960
1515|Germany|NCT00089960
1516|Italy|NCT00089960
1127|New Zealand|NCT00070174
1128|Netherlands|NCT00070187
1129|New Zealand|NCT00070187
1130|Puerto Rico|NCT00070187
1131|Switzerland|NCT00070187
1132|Netherlands|NCT00070304
1133|New Zealand|NCT00070304
1134|India|NCT00070317
1135|United States|NCT00070434
1136|Australia|NCT00070525
1137|Canada|NCT00070525
1138|Netherlands|NCT00070525
1139|New Zealand|NCT00070525
1140|Puerto Rico|NCT00070525
1141|Switzerland|NCT00070525
1142|United States|NCT00070616
1398|Finland|NCT00072462
1399|Netherlands|NCT00072488
1400|Canada|NCT00072566
1401|United Kingdom|NCT00084292
1402|Canada|NCT00084604
1403|Canada|NCT00085111
1404|Germany|NCT00085631
1405|Netherlands|NCT00085631
1406|Norway|NCT00085631
1407|Canada|NCT00085748
1408|Greece|NCT00085748
1679|Australia|NCT00082758
1680|Netherlands|NCT00082758
1681|New Zealand|NCT00082758
