RSLTS_BASELINE_ID|NCT_ID|POPULATION
980|NCT00130637|
981|NCT00130728|
982|NCT00130793|
983|NCT00130832|
984|NCT00130923|
985|NCT00131248|18 participants initially enrolled; 1 withdrew, leaving 17 participants analyzed.
986|NCT00131352|
987|NCT00131378|
862|NCT00116857|
863|NCT00117286|
864|NCT00117312|
865|NCT00117338|
866|NCT00117585|
867|NCT00117598|
868|NCT00117637|
869|NCT00117676|
870|NCT00117793|The sample population descriptors are based on the participants who completed the study protocol.
871|NCT00117845|
872|NCT00117949|
873|NCT00117962|
874|NCT00117988|
875|NCT00118053|
876|NCT00118131|
877|NCT00118144|
878|NCT00118248|
879|NCT00118378|
880|NCT00118404|523 adults with recurrent major depressive disorder began acute phase cognitive therapy; only the 241 eligible higher-risk responders were randomized to the 3 arms above.
881|NCT00118417|
882|NCT00118534|
883|NCT00118742|
884|NCT00118755|
885|NCT00118898|
886|NCT00118911|
1140|NCT00215683|
1141|NCT00215787|
1142|NCT00215930|
1143|NCT00215943|
1144|NCT00216320|
1145|NCT00216476|
1146|NCT00216671|
1147|NCT00217022|
1148|NCT00217399|
1149|NCT00217425|Eligible and treated
1150|NCT00217438|
1151|NCT00217581|
1152|NCT00217620|
1153|NCT00217724|
1154|NCT00217971|
1155|NCT00218296|
1156|NCT00218335|
1157|NCT00218439|Includes subjects who completed both laboratory sessions (n=62).  One additional subject completed both laboratory sessions but did not have usable measures in the primary outcomes (cardiovascular measures) and was excluded
1158|NCT00218465|
1159|NCT00218543|
1160|NCT00218634|
1161|NCT00219141|
1162|NCT00219284|
1163|NCT00219349|
1164|NCT00219544|
1165|NCT00219557|
1166|NCT00220727|
1167|NCT00220779|
1168|NCT00223236|Number of paticipants who completed baseline assessment
1169|NCT00223496|32 subjects consented, 19 subjects were baselined
1170|NCT00223704|
1171|NCT00223795|
1172|NCT00223808|
1173|NCT00223821|
1174|NCT00223977|
1175|NCT00224003|
1176|NCT00224016|
1177|NCT00224029|
1178|NCT00224042|
1179|NCT00224055|
1180|NCT00224107|
1181|NCT00224120|
1182|NCT00224133|
1183|NCT00224289|
1184|NCT00224874|
1185|NCT00225017|
1186|NCT00225147|
1187|NCT00225212|
1188|NCT00225277|
1189|NCT00225732|
1190|NCT00225784|
1191|NCT00226577|
1192|NCT00226590|
1193|NCT00226655|
1194|NCT00226811|
1195|NCT00227266|
1196|NCT00227305|
1197|NCT00227370|
1198|NCT00227591|
1199|NCT00227903|Analysis excluded women with no follow-up assessments.
1200|NCT00228384|
1201|NCT00228553|
1202|NCT00228566|
1203|NCT00228943|
1204|NCT00229203|
1205|NCT00229619|
1206|NCT00229658|
1207|NCT00229723|
1208|NCT00229957|
1209|NCT00229970|
1210|NCT00230009|
1211|NCT00230022|
1212|NCT00230048|
1213|NCT00230178|
1214|NCT00230282|
1215|NCT00230971|
1216|NCT00231062|
1217|NCT00231114|
1218|NCT00231153|
1219|NCT00231179|
1220|NCT00231283|
1221|NCT00231309|
1222|NCT00231465|
1223|NCT00231478|
1224|NCT00231777|
1225|NCT00231816|
1226|NCT00232141|
1227|NCT00232180|
1228|NCT00232479|
1229|NCT00232544|
1230|NCT00232557|Subject with baseline examination
1231|NCT00232596|
1232|NCT00232739|
1436|NCT00190775|
1437|NCT00190983|
1438|NCT00191100|
1439|NCT00191113|
1440|NCT00191139|
1441|NCT00191152|
1442|NCT00191165|
1443|NCT00191191|
1444|NCT00191269|
1445|NCT00191282|
1446|NCT00191308|
1065|NCT00176501|
1066|NCT00176605|
1067|NCT00176631|
1068|NCT00176644|
1069|NCT00176826|
1070|NCT00176839|
1071|NCT00176878|
1072|NCT00176904|
1073|NCT00176917|
1074|NCT00177294|
1075|NCT00177671|
1076|NCT00178191|
1077|NCT00178256|
1078|NCT00178464|
1079|NCT00178477|
1080|NCT00178503|
1081|NCT00178633|43 patients were originally enrolled, and 37 participated through 9 months; 15 female participants returned for an additional 2 year analysis.
1082|NCT00178685|
1083|NCT00178711|hypothermia group-- 26 ± 9 years of age, 40 males/12 females normothermia group--31 ± 11 year of age, 41 males/4 females
1084|NCT00178919|
1085|NCT00179309|
1086|NCT00179621|
1087|NCT00179647|
1088|NCT00179660|Intent to treat population includes all participants who received at least 1 dose of study drug.
1089|NCT00179673|
1090|NCT00179959|
1091|NCT00180271|
1092|NCT00180323|
1093|NCT00180479|
1094|NCT00181610|One subject did not complete the study and data was not analyzed for that subject.
1095|NCT00181623|
1096|NCT00181714|
1097|NCT00181766|
1098|NCT00181844|
1099|NCT00154284|
1100|NCT00154297|
1101|NCT00154310|
1102|NCT00154375|
1103|NCT00154466|
1104|NCT00156013|
1105|NCT00156065|
1106|NCT00156533|
1107|NCT00156715|
1108|NCT00156910|
1109|NCT00156923|
1110|NCT00156936|
1111|NCT00157014|
1112|NCT00157157|
1113|NCT00157248|All patients in follow-up study.
1114|NCT00157755|
1115|NCT00157820|
1116|NCT00157950|
1117|NCT00158197|
1118|NCT00158600|
1119|NCT00158743|
1120|NCT00159432|All the participants who were enrolled are included in the analysis as per protocol.
1121|NCT00211237|
1122|NCT00211510|
1123|NCT00211536|
1124|NCT00211887|
1125|NCT00212355|Analysis was performed subjects comprised 37 patients who were found to have Wilson disease through clnical and biochemical tests.
1126|NCT00212758|
1127|NCT00213135|
1128|NCT00214201|
1129|NCT00214383|
1130|NCT00214461|
1131|NCT00214487|Numbers reflect those subjects screened, enrolled, randomized with at least one follow up examination.
1132|NCT00214526|
1133|NCT00214539|
1134|NCT00214786|
1135|NCT00215137|Only the open label treatment phase is being reported per reviewer's instructions. The other arms are for the second phase of the study.
1136|NCT00215150|This is the intent to treat population consisting of subjects completing at least one post baseline visit.
1137|NCT00215540|
1138|NCT00215553|
1139|NCT00215657|
1270|NCT00238615|
1271|NCT00239005|
1272|NCT00239226|
1273|NCT00239356|All treated participants.
1274|NCT00239642|
1275|NCT00239681|
1276|NCT00239720|
1277|NCT00239837|
1278|NCT00239928|
1279|NCT00240071|
1280|NCT00168311|
1281|NCT00168324|
1282|NCT00168337|
1283|NCT00168389|
1284|NCT00210639|
1285|NCT00280293|
1286|NCT00280384|
1287|NCT00280566|
1288|NCT00280683|
1289|NCT00280826|
1290|NCT00280904|
1291|NCT00281099|
1292|NCT00281320|
1293|NCT00281528|
1294|NCT00281580|Treated set including all 1461 patients who were randomised to receive double-blind treatment and took at least one dose.
1295|NCT00281632|
1296|NCT00281658|
1297|NCT00281697|
1298|NCT00281827|
1299|NCT00281879|
1300|NCT00281918|
1301|NCT00281957|
1302|NCT00282048|
1303|NCT00282113|
1304|NCT00282243|Pharmacokinetic evaluable set, defined as all patients with four complete pharmacokinetic profiles (two tacrolimus and two tacrolimus MR).
1305|NCT00282256|The pharmacokinetic evaluable set was defined as all patients who completed both pharmacokinetic profiles: one for tacrolimus, and one for tacrolimus MR.
1306|NCT00282282|
1307|NCT00282308|Safety population: All patients who received any amount of rituximab or any vaccine.
1308|NCT00282334|
1309|NCT00282347|
1310|NCT00282464|
1311|NCT00282568|Pharmacokinetic evaluable set defined as all patients with all five complete pharmacokinetic profiles (two tacrolimus and three tacrolimus MR).
1312|NCT00282815|
1313|NCT00282828|
1314|NCT00282867|
1315|NCT00282919|All treated population included participants who received at least 1 dose of study medication.
1316|NCT00282971|
1317|NCT00282984|
1318|NCT00283049|
1319|NCT00283062|
1372|NCT00245128|
1373|NCT00245466|
1374|NCT00245557|
1375|NCT00245570|
1376|NCT00245856|
1377|NCT00245960|
1378|NCT00246012|
1379|NCT00246025|
1380|NCT00246090|
1381|NCT00246259|Analysis was based on the Intent-to-treat (ITT) population.
1382|NCT00246324|
1383|NCT00246337|
1384|NCT00246519|
1385|NCT00246571|
1386|NCT00246805|
1387|NCT00247273|
1388|NCT00247377|
1389|NCT00247416|
1390|NCT00247611|Baseline characteristics provided for randomized sample. Analyses were conducted on those with >=2 adherence assessments for ITT.
1391|NCT00247676|
1392|NCT00181883|
1393|NCT00182000|
1394|NCT00182078|Analysis was conducted with participants using available data.  The different number participants who completed measures at the final time point is as follows: DICA-Parent (6 placebo, 15 sertraline); DICA-Child (6 placebo, 16 sertraline); and CDI (4 placebo, 16 sertraline).
1395|NCT00182091|
1396|NCT00182689|
1397|NCT00183092|
1398|NCT00183196|
1399|NCT00183248|
1400|NCT00183339|
1401|NCT00183430|
1402|NCT00183456|
1403|NCT00183794|
1404|NCT00183963|
1405|NCT00184028|
1406|NCT00184054|All participants were included in the analysis.
1407|NCT00184548|
1408|NCT00184600|
1409|NCT00184717|
1410|NCT00185211|
1411|NCT00185380|
1412|NCT00185458|
1413|NCT00185588|33 adult patients with advanced pancreatic cancer
1414|NCT00185965|
1415|NCT00186875|One patient who was >21 years at diagnosis was enrolled because early versions of the protocol had no upper age limit for participants previously treated on St Jude frontline protocols.  The protocol was subsequently amended to change the age criteria to ≤21 years of age at diagnosis for all patients.
1416|NCT00186888|
1417|NCT00186901|
1418|NCT00187096|
1419|NCT00187135|
1420|NCT00187226|
1421|NCT00187486|
1422|NCT00187655|
1423|NCT00187681|
1424|NCT00187720|
1425|NCT00187876|
1426|NCT00187889|
1427|NCT00189098|
1428|NCT00189306|
1429|NCT00189423|
1430|NCT00189436|61 subjects were enrolled and 31 were randomized to nebulized budesonide and 30 to standard of care.  74% of subjects enrolled in the nebulized budesonide and 83% enrolled in the standard care group completed the study.
1431|NCT00189488|
1432|NCT00189540|
1433|NCT00190671|
1434|NCT00190684|
1435|NCT00190749|
1672|NCT00251693|
1673|NCT00251719|
1674|NCT00251745|
1675|NCT00251758|
1676|NCT00251862|
1677|NCT00251927|
1678|NCT00251979|
1679|NCT00252057|
1680|NCT00252187|
1681|NCT00252499|
1682|NCT00252512|
1683|NCT00252564|
1320|NCT00283387|
1321|NCT00283439|
1322|NCT00283595|
1323|NCT00283712|
1324|NCT00283816|
1325|NCT00283842|
1326|NCT00283868|
1327|NCT00284050|
1328|NCT00284089|
1329|NCT00284141|
1330|NCT00284154|
1331|NCT00284180|
1332|NCT00284518|
1333|NCT00284557|
1334|NCT00284856|
1335|NCT00240162|
1336|NCT00240331|
1337|NCT00240500|
1338|NCT00240526|
1339|NCT00240539|
1340|NCT00240994|
1341|NCT00241176|
1342|NCT00241644|
1343|NCT00241839|African Americans with borderline high Blood Pressure
1344|NCT00242216|
1345|NCT00242385|
1346|NCT00242502|
1347|NCT00242567|
1348|NCT00242580|
1349|NCT00242658|
1350|NCT00242710|Safety analysis set included all randomly assigned participants who took at least 1 dose of test article.
1351|NCT00243022|
1352|NCT00243191|
1353|NCT00243243|
1354|NCT00243269|
1355|NCT00243347|
1356|NCT00243386|
1357|NCT00243412|
1358|NCT00243503|
1359|NCT00243659|
1360|NCT00243919|
1361|NCT00243932|
1362|NCT00244010|
1363|NCT00244101|
1364|NCT00244140|
1365|NCT00244374|
1366|NCT00244621|
1367|NCT00244712|
1368|NCT00244764|
1369|NCT00244881|
1370|NCT00245050|
1371|NCT00245102|
1447|NCT00191334|
1448|NCT00191386|
1449|NCT00191451|
1450|NCT00191477|
1451|NCT00191646|
1452|NCT00191724|
1453|NCT00191789|
1454|NCT00191815|
1455|NCT00191854|
1456|NCT00191906|
1457|NCT00191945|
1458|NCT00191984|
1459|NCT00192023|
1460|NCT00192036|
1461|NCT00192075|
1462|NCT00192296|
1463|NCT00193037|
1464|NCT00193050|
1465|NCT00193063|
1263|NCT00237718|
1264|NCT00237744|
1265|NCT00237770|
1266|NCT00238108|
1267|NCT00238121|
1268|NCT00238303|
1269|NCT00238355|
1525|NCT00201201|
1526|NCT00201643|
1527|NCT00201877|
1528|NCT00202449|
1529|NCT00202722|
1530|NCT00202839|
1531|NCT00203047|Represents database as of January 29, 2009
1532|NCT00203203|
1533|NCT00203216|
1534|NCT00203229|
1535|NCT00203242|
1536|NCT00203268|
1537|NCT00203294|
1538|NCT00203307|
1539|NCT00203424|
1540|NCT00203476|100% male, age 50 years or greater
1541|NCT00203892|The 19 patients who received at least 1 dose of the CEA vaccine are included in the baseline analysis population
1542|NCT00203931|Includes evaluable patients (those that received at least 3 doses of cetuximab)
1543|NCT00203996|
1544|NCT00204373|
1545|NCT00205049|
1546|NCT00205504|
1547|NCT00205712|
1548|NCT00205777|
1549|NCT00205803|
1550|NCT00205855|
1551|NCT00205881|
1552|NCT00206076|
1553|NCT00206102|
1554|NCT00206427|
1555|NCT00206440|
1556|NCT00206726|
1557|NCT00207090|
1558|NCT00207142|
1559|NCT00207714|
1560|NCT00207727|
1561|NCT00207740|
1562|NCT00208091|
1563|NCT00208494|
1564|NCT00208507|
1565|NCT00208767|
1566|NCT00208949|
1567|NCT00208975|
1568|NCT00209027|
1569|NCT00209092|
1570|NCT00209131|
1571|NCT00209560|
1572|NCT00210470|
1573|NCT00210626|
1574|NCT00268762|
1575|NCT00268892|
1576|NCT00268905|
1577|NCT00268983|
1578|NCT00269152|
1579|NCT00269477|
1580|NCT00269919|
1581|NCT00270205|
1582|NCT00270231|
1583|NCT00270634|
1584|NCT00270894|
1585|NCT00271011|
1586|NCT00271024|
1587|NCT00271154|
1588|NCT00271544|
1589|NCT00271570|
1590|NCT00271596|
1591|NCT00271609|
1592|NCT00271739|
1593|NCT00271817|
1594|NCT00271856|
1595|NCT00271947|
1596|NCT00272038|
1597|NCT00272311|
1598|NCT00272337|
1599|NCT00272779|
1600|NCT00272792|
1601|NCT00272961|
1602|NCT00272987|
1603|NCT00273052|
1604|NCT00273182|
1605|NCT00273754|
1606|NCT00273793|
1607|NCT00273858|
1608|NCT00273910|
1609|NCT00274261|
1610|NCT00274287|
1611|NCT00274456|
1612|NCT00274469|
1613|NCT00274716|
1614|NCT00274768|
1615|NCT00274846|
1616|NCT00274924|Eligible and treated patients
1617|NCT00275002|
1618|NCT00275262|
1619|NCT00275275|
1620|NCT00275340|
1621|NCT00275561|
1622|NCT00275821|
1623|NCT00275834|
1624|NCT00276016|
1625|NCT00276094|
1626|NCT00276159|
1627|NCT00276406|
1684|NCT00252694|
1685|NCT00252720|
1686|NCT00252733|
1687|NCT00252967|
1688|NCT00253019|
1689|NCT00253448|
1690|NCT00253513|
1691|NCT00253747|
1692|NCT00253890|
1693|NCT00253981|
1694|NCT00254072|
1695|NCT00254293|Baseline includes all participants enrolled and treated. Baseline parameters are presented for each arm but the total value for baseline mean age and standard deviation (SD) includes all participants in LTE. Data are presented by treatment the participant actually received, not to what they were randomized to receive.
1696|NCT00254462|
1697|NCT00254540|
1698|NCT00254566|
1699|NCT00254592|
1700|NCT00254982|
1466|NCT00193128|
1467|NCT00193180|
1468|NCT00193206|
1469|NCT00193219|
1470|NCT00193258|
1471|NCT00193375|
1472|NCT00193414|
1473|NCT00193427|
1474|NCT00193453|
1475|NCT00193479|
1476|NCT00193596|
1477|NCT00193609|
1478|NCT00194012|
1479|NCT00194025|
1480|NCT00194077|No differences.
1481|NCT00194129|
1482|NCT00194532|
1483|NCT00194610|
1484|NCT00194675|
1485|NCT00194896|
1486|NCT00195260|
1487|NCT00195273|
1488|NCT00195338|
1489|NCT00195351|
1490|NCT00195403|Safety population included all participants who received at least (>=) 1 dose of study medication and had the safety assessment through appropriate follow-up.
1491|NCT00195429|
1492|NCT00195442|
1493|NCT00195494|
1494|NCT00195507|
1495|NCT00195650|
1496|NCT00195663|
1497|NCT00195676|
1498|NCT00195702|
1499|NCT00195715|
1500|NCT00195819|
1501|NCT00196105|
1502|NCT00196196|
1503|NCT00196313|
1504|NCT00196326|
1505|NCT00196716|
1506|NCT00196937|
1507|NCT00197015|
1508|NCT00197028|
1509|NCT00197106|
1510|NCT00197119|
1511|NCT00197184|
1512|NCT00197236|
1513|NCT00197392|
1514|NCT00198029|The average baseline VAS for pain was 62(range 38-100), and DASH was 29.7 (range 1- 68). 53% had ≥ 1 previous corticosteroid injection. All patients had moderate or severe radiographic OA of the CMC joint: 59% were K+L Grade 4, 25% Grade 3, and 16% Grade 2.  No patients had clinical evidence of carpal tunnel syndrome or DeQuervain’s tenosynovitis.
1515|NCT00198822|
1516|NCT00199381|503 subjects took at least 1 dose of study drug
